MIAC Championships,Matt Berka,Bethel University,32:51.6,222,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Peter Fry,Hamline University,32:52.6,223,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Mason Martinez,Macalester College,32:59.2,224,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Hunter Huntoon,Saint John's University,33:11.1,225,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Landry Hacklander,Concordia-Moorhead,33:11.8,226,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Austin Kleman,Saint Mary's University,33:11.8,227,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Joel Malwitz,Gustavus Alolphus College,33:14.3,228,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Yasir Said,Augsburg College,33:31.1,229,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Luke Owens,Concordia-Moorhead,33:41.7,230,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Tyler Lerbakken,Hamline University,33:43.6,231,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Nathaniel Harrison,Concordia-Moorhead,34:06.2,232,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Tedros Kifle,Augsburg College,34:40.8,233,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Taylor Lauermann,Concordia-Moorhead,34:55.4,234,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Sean Adams,Augsburg College,43:06.9,235,2015,"Como Park Golf Course, St. Paul"
